TRIP
DATE 2011-07-06 
DECLINATION     0.00
DATA
1.217		15.55	13.80	22.802	>
1.217		26.42	22.19	18.615	>
1.217	1.218	14.94	13.65	17.458	>
1.217	1.219	70.78	14.51	36.980	>
1.219		347.01	4.35	10.927	>
1.219		173.56	11.86	6.876	>
1.219		47.30	80.68	24.139	>
1.219		42.85	-56.38	1.631	>
1.219		191.39	0.43	9.016	>
1.219		224.36	30.00	7.445	>
1.219		265.04	57.08	6.807	>
1.219		299.43	56.60	16.577	>
1.219		316.00	74.53	8.933	>
1.219		356.36	53.13	7.170	>
1.219		18.49	18.23	10.462	>
1.219		50.34	-5.74	12.429	>
1.219		288.84	-28.89	20.563	>
1.219		272.21	-23.82	22.144	>
1.219		254.09	-19.39	34.396	>
1.219		239.09	-18.81	41.401	>
1.219		220.45	-14.23	17.285	>
1.219		208.04	-11.61	13.085	>
1.219		66.99	-0.54	12.131	>
1.219		35.63	85.72	25.978	>
1.219		35.96	41.46	15.943	>
1.219		64.73	18.47	18.729	>
1.219		123.44	34.84	17.031	>
1.219		153.34	29.28	8.936	>
1.219		116.81	80.05	23.104	>
1.219	1.220	50.75	15.51	17.018	>
1.220		336.30	27.07	0.453	>
1.220		108.27	13.87	4.242	>
1.220		52.77	56.97	2.226	>
1.220		26.89	-69.71	1.575	>
1.220		7.09	-10.06	15.054	>
1.220		32.45	-4.23	9.820	>
1.220		70.24	7.98	4.872	>
1.220		140.86	18.89	6.522	>
1.220		155.40	36.90	16.648	>
1.220		184.84	28.83	18.702	>
1.220		208.67	9.05	17.505	>
1.220		224.64	-7.57	25.195	>
1.220		235.94	-9.32	38.028	>
1.220		137.93	8.59	6.425	>
1.220		131.24	36.02	14.639	>
1.219	1.221	344.58	4.83	5.463	>
1.221	1.222	9.16	-27.12	8.333	>
1.222		358.85	-7.83	0.602	>
1.222		135.70	5.88	0.937	>
1.222		100.72	73.08	0.850	>
1.222		66.46	-62.08	2.225	>
1.222		89.56	-4.30	5.092	>
1.222		75.54	-19.65	8.154	>
1.222	1.223	48.75	-23.24	17.811	>
1.223		308.99	9.18	12.189	>
1.223		105.72	-4.41	0.481	>
1.223		354.51	83.45	10.807	>
1.223		61.53	-77.35	1.293	>
1.223	1.224	37.25	-5.36	10.176	>
1.224	1.225	73.73	32.37	26.318	>
1.223	1.226	346.36	-7.86	23.448	>
1.226		226.65	2.78	8.881	>
1.226		87.14	17.02	7.437	>
1.226		188.09	77.71	6.910	>
1.226		233.37	-85.79	1.323	>
1.226		37.99	15.20	8.731	>
1.226	1.227	321.89	-13.27	17.751	>
1.227		232.29	4.25	12.901	>
1.227		63.24	13.25	7.328	>
1.227		187.27	68.04	8.797	>
1.227		71.85	-50.58	1.011	>
1.227	1.228	233.35	15.10	14.526	>
1.227	1.229	338.64	1.44	21.165	>
1.229		262.63	42.32	9.412	>
1.229		69.21	35.87	10.208	>
1.229		318.51	84.92	9.510	>
1.229		24.50	-74.63	1.783	>
1.229	1.230	347.29	-5.65	16.563	>
1.230		287.18	15.09	4.537	>
1.230		96.59	-0.43	11.255	>
1.230		23.12	81.80	14.494	>
1.230		16.85	-52.79	2.733	>
1.230		325.29	23.08	6.511	>
1.230		328.92	56.94	12.206	>
1.230		23.96	63.84	14.612	>
1.230		88.82	43.92	12.516	>
1.230		115.27	10.46	14.206	>
1.230		148.91	2.18	12.819	>
1.230		77.83	7.49	10.081	>
1.230		49.38	-9.44	12.450	>
1.230		47.79	-22.52	15.639	>
1.230		3.13	-2.72	12.211	>
1.230		17.26	10.92	12.426	>
1.230		38.49	16.55	42.327	>
1.230		58.66	21.01	42.248	>
1.230		66.36	26.33	35.102	>
1.230		351.23	39.55	20.785	>
1.230		341.63	31.86	21.412	>
1.230		355.31	14.19	10.588	>
1.230	1.231	53.23	-25.51	6.302	>
1.231		342.39	13.86	7.230	>
1.231		148.11	17.17	12.099	>
1.231		112.97	85.41	14.096	>
1.231		79.24	-36.14	17.460	>
1.231		58.44	44.92	6.416	>
1.231	1.232	69.61	-37.71	19.891	>
1.232		1.17	-8.14	2.713	>
1.232		181.81	45.06	5.276	>
1.232		317.12	70.18	3.376	>
1.232		349.18	-57.79	2.477	>
1.232	1.233	76.63	39.04	13.216	>
1.233		299.15	13.83	2.920	>
1.233		109.40	23.29	9.743	>
1.233		6.91	82.84	20.556	>
1.233		127.64	-51.49	1.081	>
1.233	1.234	47.12	21.11	4.830	>
1.234		9.23	14.00	3.869	>
1.234		156.26	9.26	7.141	>
1.234		99.33	77.77	17.806	>
1.234		117.60	-38.91	1.401	>
1.234		65.03	50.13	37.828	>
1.234		45.09	2.77	16.154	>
1.234		70.78	-0.27	18.083	>
1.234	1.235	325.94	33.01	11.944	>
1.235		191.12	14.68	16.456	>
1.235		86.15	14.95	1.310	>
1.235		295.32	79.42	9.894	>
1.235		278.98	-71.91	1.011	>
1.235	1.236	285.97	26.12	3.296	>
1.236		299.73	18.01	8.667	>
1.236		93.66	6.85	5.193	>
1.236		12.21	83.13	9.021	>
1.236		59.11	-41.16	2.720	>
1.236	1.237	350.60	7.67	17.839	>
1.237		260.63	20.32	6.326	>
1.237		71.86	-1.07	7.622	>
1.237		331.11	82.98	14.624	>
1.237		327.81	-43.02	3.053	>
1.237	1.238	357.85	0.61	31.862	>
1.238		291.19	27.12	2.720	>
1.238		96.90	-12.27	11.076	>
1.238		78.31	67.16	6.004	>
1.238		104.34	-37.69	11.253	>
1.238	1.239	25.22	5.16	22.077	>
1.239		255.02	1.22	7.107	>
1.239		72.44	0.39	7.480	>
1.239		131.14	74.31	5.627	>
1.239		104.74	-71.06	1.150	>
1.239		110.77	-2.12	12.889	>
1.239		113.13	-53.23	11.224	>
1.239	1.240	333.31	5.46	21.227	>
1.240		250.47	15.93	9.464	>
1.240		37.71	14.30	13.727	>
1.240		317.40	77.63	9.935	>
1.240		349.58	-49.29	1.331	>
1.240	1.241	319.64	8.53	10.856	>
1.241		252.75	22.65	8.618	>
1.241		70.38	5.80	14.773	>
1.241		15.65	80.11	12.166	>
1.241		62.00	-46.69	2.031	>
1.241	1.242	327.59	-8.59	8.392	>
1.242		191.88	19.09	10.980	>
1.242		225.15	19.78	10.842	>
1.242		253.98	9.51	20.962	>
1.242		272.39	8.94	47.462	>
1.242		291.52	10.05	45.112	>
1.242		313.57	11.43	20.097	>
1.242		354.52	8.19	21.729	>
1.242		40.53	8.64	30.602	>
1.242		73.01	7.95	24.935	>
1.242		64.04	45.33	18.433	>
1.242		356.99	70.13	17.501	>
1.242		296.58	49.20	17.055	>
1.242		329.78	-27.85	7.694	>
1.242		25.15	-20.24	15.741	>
1.242		277.83	-13.31	10.702	>
1.242		194.15	-6.39	3.430	>
1.242		126.09	-12.19	2.942	>
1.242	1.243	273.96	2.29	32.255	>
1.243		173.39	10.24	4.926	>
