TRIP
DATE 2014-07-24 
DECLINATION     0.00
DATA
177.049	-29.147	177.033	-29.617
177.049	-29.147	176.210	-21.239
177.049	-29.147	178.469	-28.968
177.049	-29.147	174.736	-29.006
157.294	-29.720	170.305	-29.495
170.305	-29.495	170.570	-30.725
170.305	-29.495	172.258	-19.152
170.305	-29.495	170.683	-29.198
170.305	-29.495	171.386	-28.347
147.618	-31.391	157.294	-29.720
157.294	-29.720	157.503	-30.804
157.294	-29.720	158.958	-20.407
157.294	-29.720	157.680	-29.747
157.294	-29.720	159.312	-28.352
143.264	-30.039	147.618	-31.391
147.618	-31.391	145.645	-29.140
147.618	-31.391	143.417	-18.057
147.618	-31.391	151.117	-21.879
147.618	-31.391	157.298	-33.821
147.618	-31.391	163.804	-30.805
147.618	-31.391	161.225	-27.013
147.618	-31.391	154.771	-21.994
147.618	-31.391	147.853	-17.329
147.618	-31.391	140.858	-21.586
147.618	-31.391	140.597	-28.656
147.618	-31.391	140.841	-30.807
147.618	-31.391	150.686	-30.731
147.618	-31.391	151.001	-31.535
147.618	-31.391	158.105	-32.675
147.618	-31.391	147.783	-32.069
147.618	-31.391	149.014	-21.743
147.618	-31.391	144.341	-30.574
147.618	-31.391	148.271	-30.908
140.329	-32.478	143.264	-30.039
143.264	-30.039	143.435	-31.511
143.264	-30.039	144.974	-18.175
143.264	-30.039	143.221	-29.980
143.264	-30.039	144.341	-29.760
134.490	-37.243	140.329	-32.478
140.329	-32.478	140.587	-32.916
140.329	-32.478	140.384	-28.979
140.329	-32.478	139.924	-31.940
140.329	-32.478	140.773	-32.210
129.141	-39.961	134.490	-37.243
134.490	-37.243	134.625	-38.179
134.490	-37.243	134.667	-34.619
134.490	-37.243	133.247	-37.075
134.490	-37.243	135.309	-37.102
112.815	-34.978	129.141	-39.961
129.141	-39.961	129.109	-40.360
129.141	-39.961	129.497	-38.671
129.141	-39.961	130.829	-39.517
129.141	-39.961	127.665	-39.409
121.349	-36.563	123.225	-37.810
123.225	-37.810	134.787	-36.448
123.225	-37.810	126.443	-38.065
123.225	-37.810	126.126	-37.593
123.225	-37.810	129.267	-39.487
123.225	-37.810	129.235	-30.901
123.225	-37.810	123.154	-38.213
123.225	-37.810	123.120	-33.833
123.225	-37.810	124.375	-37.576
123.225	-37.810	122.012	-37.504
112.815	-34.978	121.349	-36.563
121.349	-36.563	121.309	-38.112
121.349	-36.563	121.854	-32.278
121.349	-36.563	121.691	-36.361
121.349	-36.563	120.859	-35.320
103.209	-34.196	112.815	-34.978
112.815	-34.978	112.968	-35.931
112.815	-34.978	114.818	-25.751
112.815	-34.978	112.848	-34.836
112.815	-34.978	112.227	-34.671
96.885	-35.874	103.209	-34.196
103.209	-34.196	103.154	-34.988
103.209	-34.196	101.011	-24.277
103.209	-34.196	103.374	-34.122
103.209	-34.196	103.154	-34.150
79.926	-27.847	96.885	-35.874
96.885	-35.874	96.536	-27.054
96.885	-35.874	95.566	-32.970
96.885	-35.874	97.247	-37.175
96.885	-35.874	100.355	-38.101
96.885	-35.874	98.063	-35.796
96.885	-35.874	92.676	-25.755
96.885	-35.874	92.830	-31.865
96.885	-35.874	91.384	-26.740
96.885	-35.874	97.337	-33.576
96.885	-35.874	92.902	-33.898
96.885	-35.874	96.810	-36.751
96.885	-35.874	96.057	-24.259
96.885	-35.874	93.204	-34.626
96.885	-35.874	99.654	-36.368
69.101	-21.167	79.926	-27.847
79.926	-27.847	84.469	-28.285
79.926	-27.847	99.647	-21.295
79.926	-27.847	96.921	-27.020
79.926	-27.847	76.692	-31.156
79.926	-27.847	81.763	-22.363
79.926	-27.847	76.748	-24.601
79.926	-27.847	79.896	-28.195
79.926	-27.847	80.932	-18.290
79.926	-27.847	78.718	-27.408
79.926	-27.847	81.008	-27.388
79.188	-22.021	81.824	-22.048
81.824	-22.048	82.698	-27.796
75.730	-21.047	79.188	-22.021
79.188	-22.021	79.148	-22.660
79.188	-22.021	78.787	-21.232
79.188	-22.021	77.638	-21.578
79.188	-22.021	79.409	-21.982
69.101	-21.167	75.730	-21.047
75.730	-21.047	75.846	-22.420
75.730	-21.047	75.799	-19.904
75.730	-21.047	75.962	-21.023
75.730	-21.047	74.050	-21.229
61.495	-18.823	69.101	-21.167
69.101	-21.167	69.164	-22.373
69.101	-21.167	68.789	-14.938
69.101	-21.167	67.905	-20.800
69.101	-21.167	70.470	-20.616
58.167	-18.249	61.495	-18.823
61.495	-18.823	61.479	-19.590
61.495	-18.823	61.430	-17.290
61.495	-18.823	61.683	-18.722
