TRIP
DATE 2014-23-07 
DECLINATION     0.00
DATA
1.32		77.37	9.65	3.530	>
1.32		23.20	72.86	1.370	>
1.32		85.84	-67.20	0.960	>
1.32	1.33	28.76	0.97	11.900	>
1.33		314.27	4.10	0.280	>
1.33		125.95	1.48	3.520	>
1.33		105.50	74.57	2.180	>
1.33		312.66	-85.77	1.640	>
1.33	1.34	58.23	14.96	7.607	>
1.34		356.91	6.16	0.261	>
1.34		181.03	-0.34	0.500	>
1.34		151.93	56.88	0.560	>
1.34		23.05	-87.29	1.080	>
1.34	1.35	81.69	-20.67	6.843	>
1.35		310.92	9.73	2.350	>
1.35		85.52	28.48	9.700	>
1.35		21.24	78.89	3.050	>
1.35		330.60	-71.74	0.260	>
1.35	1.36	344.95	6.52	7.613	>
1.36		279.00	3.78	0.410	>
1.36		67.98	-3.08	2.530	>
1.36		25.40	71.35	0.620	>
1.36		193.20	-84.56	1.570	>
1.36	1.37	331.51	-37.36	13.439	>
1.37		250.14	7.38	1.511	>
1.37		50.90	11.35	3.480	>
1.37		322.67	73.76	1.970	>
1.37		71.10	-61.79	0.830	>
1.37	1.38	329.76	-31.31	8.529	>
1.38		235.97	10.24	3.390	>
1.38		36.48	4.61	10.390	>
1.38		266.82	73.11	2.920	>
1.38		60.80	-82.78	0.620	>
1.38	1.39	356.73	-16.80	10.044	>
1.39		34.93	-4.53	0.950	>
1.39		241.74	7.69	2.480	>
1.39		219.59	-2.62	0.240	>
1.39		300.96	70.98	0.429	>
1.39		296.03	-77.85	1.580	>
1.39	1.40	260.35	-38.05	15.903	>
1.40		158.99	24.92	9.380	>
1.40		312.70	2.77	8.580	>
1.40		268.59	77.76	4.790	>
1.40		270.30	-68.25	1.530	>
1.40	1.41	238.03	-10.18	12.558	>
1.41		132.54	33.23	14.610	>
1.41		298.58	5.51	7.890	>
1.41		202.81	74.97	5.660	>
1.41		68.08	-78.67	0.450	>
1.41	1.42	21.17	-1.27	6.820	>
1.42	1.43	33.10	1.68	15.562	>
1.43	1.44	69.25	-0.91	8.323	>
1.41	1.45	234.70	-2.76	6.900	>
1.45	1.46	208.52	-1.10	15.563	>
1.46		127.95	32.90	12.911	>
1.46		283.14	-2.41	5.430	>
1.46		151.49	71.61	6.380	>
1.46		215.29	-72.46	0.890	>
1.17	1.47	40.33	0.52	32.303	>
1.47		332.24	8.97	6.800	>
1.47		155.51	12.02	33.870	>
1.47		160.44	80.41	18.820	>
1.47		86.57	-80.55	1.830	>
1.47	1.48	80.29	-5.20	14.287	>
1.48		4.57	12.74	1.120	>
1.48		159.68	10.39	16.840	>
1.48		80.06	84.59	11.000	>
1.48		154.04	-76.25	1.960	>
1.48	1.49	56.24	10.21	19.136	>
1.49		329.37	-8.15	3.590	>
1.49		138.06	12.67	3.059	>
1.49		138.20	80.02	2.780	>
1.49		203.94	-82.62	2.130	>
1.49	1.50	60.69	22.06	9.719	>
1.50		318.61	11.28	1.329	>
1.50		179.43	-6.90	2.240	>
1.50		254.40	82.47	0.880	>
1.50		270.97	-82.11	0.430	>
1.50	1.51	124.82	26.25	2.579	>
1.51		336.86	9.42	1.950	>
1.51		143.57	20.63	14.650	>
1.51		94.69	79.73	9.530	>
1.51		321.18	-83.03	0.920	>
1.51		52.40	6.09	26.700	>
1.51		72.58	14.15	24.080	>
1.51		89.27	22.40	23.690	>
1.51		105.94	29.80	50.800	>
1.51		132.39	33.78	25.930	>
1.51		177.70	32.92	15.590	>
1.51		205.85	-15.33	5.321	>
1.51	1.52	29.05	-6.11	28.476	>
1.52		276.93	-2.01	7.629	>
1.52		118.22	16.67	13.970	>
1.52		29.36	75.82	10.590	>
1.52		138.55	-74.47	1.580	>
1.52	1.53	62.64	13.85	22.430	>
1.53		318.84	8.38	14.499	>
1.53		171.49	6.60	11.350	>
1.53		281.74	87.27	3.300	>
1.53		190.97	-83.19	2.750	>
1.53	1.54	52.64	51.53	15.956	>
1.54		300.33	-3.17	4.110	>
1.54		129.74	3.03	2.740	>
1.54		244.47	78.38	7.590	>
1.54		51.69	-85.58	1.340	>
1.54	1.55	33.75	32.40	17.010	>
1.55		292.03	1.65	3.230	>
1.55		114.49	16.46	0.490	>
1.55		231.38	87.27	4.400	>
1.55		319.74	-80.25	2.120	>
1.55		73.50	18.21	13.660	>
1.55		64.97	14.11	35.179	>
1.55		44.87	8.98	31.230	>
1.55		25.59	3.48	28.540	>
1.55		359.61	0.35	27.459	>
1.55		335.25	-0.32	27.330	>
1.55		315.95	3.18	20.630	>
1.55		302.83	5.35	7.180	>
1.55		312.89	38.01	30.860	>
1.55		4.28	-42.83	14.120	>
1.55		329.78	-29.57	22.580	>
1.55		331.90	-24.32	30.160	>
1.55		28.04	-15.25	12.510	>
1.55		66.77	-10.41	16.980	>
1.55		87.93	-4.40	17.530	>
1.55		32.67	56.10	48.610	>
1.55	1.56	33.81	49.13	63.056	>
1.55	1.57	330.00	-26.31	23.263	>
1.57		103.48	-11.86	0.710	>
1.57		207.48	3.00	10.670	>
1.57		350.01	6.49	10.210	>
1.57		318.54	69.68	11.590	>
1.57		221.28	-78.22	1.440	>
1.57	1.58	320.16	-29.35	11.173	>
1.58		182.04	2.09	3.541	>
1.58		22.16	-12.93	0.800	>
1.58		239.83	75.60	5.010	>
1.58		131.35	-85.52	1.280	>
1.58	1.59	292.23	-28.04	4.576	>
1.59		189.89	4.20	12.890	>
1.59		347.50	0.38	3.880	>
1.59		231.76	81.57	2.500	>
1.59		97.37	-76.77	1.670	>
1.59	1.60	216.40	-30.35	10.973	>
1.60		136.35	4.97	3.980	>
1.60		305.97	5.95	5.080	>
1.60		228.78	79.65	8.770	>
1.60		128.52	-74.02	1.820	>
1.60	1.61	191.13	-18.42	14.539	>
1.61		77.32	9.45	3.740	>
1.61		245.09	-2.13	6.889	>
1.61		305.59	78.90	6.130	>
1.61		339.33	-75.45	1.940	>
1.61	1.62	181.10	-22.10	7.330	>
1.62		51.33	11.81	6.050	>
1.62		173.36	3.05	1.541	>
1.62		88.71	85.85	4.300	>
1.62		26.85	-70.05	1.570	>
1.62	1.63	63.37	7.00	5.963	>
1.63		206.81	5.09	4.020	>
1.63		72.57	13.02	0.391	>
1.63		125.02	82.51	5.040	>
1.63		276.40	-65.21	1.370	>
1.63	1.64	166.85	8.50	7.531	>
1.59	1.65	38.52	-26.23	5.699	>
1.65		349.66	-0.20	3.450	>
1.65		137.18	15.09	3.890	>
1.65		56.27	80.10	2.420	>
1.65		35.06	-85.39	2.750	>
1.65	1.66	46.55	-30.94	8.467	>
1.66		335.57	5.40	1.880	>
1.66		144.32	10.57	0.480	>
1.66		8.68	83.03	11.140	>
1.66		338.45	-78.91	1.330	>
1.66	1.67	80.31	-3.38	21.986	>
1.67		172.23	17.18	4.279	>
1.67		337.02	-2.91	7.180	>
1.67		20.45	74.31	2.700	>
1.67		358.64	-76.61	0.730	>
1.67	1.68	326.40	-11.32	8.010	>
1.68		324.64	2.18	5.880	>
1.68		93.50	9.01	3.180	>
1.68		133.99	79.90	0.690	>
1.68		338.97	-64.22	2.550	>
1.68	1.69	18.80	-20.39	12.976	>
1.69		278.80	1.57	3.360	>
1.69		72.05	0.00	15.110	>
1.69		14.48	80.85	1.760	>
1.69		269.65	-74.13	0.600	>
1.69	1.70	348.17	-21.04	26.560	>
1.70		258.57	-4.73	4.521	>
1.70		75.24	8.77	10.880	>
1.70		3.84	79.73	3.520	>
1.70		273.57	-66.52	3.670	>
1.70	1.71	345.39	-27.72	18.315	>
1.71		227.12	-4.40	8.679	>
1.71		27.89	9.84	8.280	>
1.71		256.24	72.34	2.660	>
1.71		194.67	-73.02	1.500	>
1.71	1.72	308.25	-30.89	10.088	>
1.67	1.73	89.48	45.66	6.723	>
1.73		39.12	-1.06	2.270	>
1.73		198.94	4.35	1.650	>
1.73		236.80	68.12	0.260	>
1.73		62.19	-81.90	0.730	>
1.73	1.74	124.99	25.41	6.556	>
1.74		33.24	11.89	3.860	>
